symbol,probability,grade,entry_trigger,stop_loss,target_1,target_2,target_3,target_4
KARURVYSYA,0.4553,B,352.5,341.64,377.2,410,450,470
AWL,0.4419,C,216.44,209.17,227.43,250,260,270
AYE,0.4278,C,197.68,186.81,227.35,270,310,340
BEPL,0.4017,C,138.78,132.57,153.85,180,200,210
SWIGGY,0.2557,C,305.61,292.7,324.45,350,380,400
